date,headline,source,compound,sentiment
2025-10-17,"HDFC Bank Q2 results preview: PAT may grow up to 9% YoY, NII to rise up to 6% amid margin squeeze. 9 metri - The Economic Times",The Economic Times,0.0,Neutral
2025-10-17,ICICI Bank Q2 Preview: Profit growth seen up to 8.5% YoY; NII may rise 10% as NIMs contract. 9 things to - The Economic Times,The Economic Times,0.6705,Positive
2025-10-17,Shares to buy or sell: Chandan Taparia recommends three stocks to buy and sell today - 17 October 2025 - Mint,Mint,0.4767,Positive
2025-10-18,"HDFC Bank Q2FY26 net profit rises 10.8% to Rs 18,640 crore - The Times of India",The Times of India,0.4404,Positive
2025-10-18,"HDFC Bank Q2 results: Provisions drop sharply QoQ, earnings beat estimates - CNBC TV18",CNBC TV18,-0.2732,Negative
2025-10-18,"HDFC Bank Q2 FY26 results: Net profit jumps 11% to Rs 18,641 crore - Business Standard",Business Standard,0.4404,Positive
2025-10-18,"HDFC Bank Q2 Results: Net profit rises 11% to ₹18,641 crore, NII grows 5% YoY; Asset quality improves - Mint",Mint,0.802,Positive
2025-10-18,Federal Bank Q2: Net profit drops 10%; bank says asset quality among best in decade - Upstox,Upstox,0.8625,Positive
2025-10-18,"HDFC Bank Q2 net profit rises 11% YoY to Rs 18,641 crore; asset quality improves - Moneycontrol.com",Moneycontrol.com,0.802,Positive
2025-10-18,"HDFC Bank's Q2 FY26 PAT up 11% YoY to ₹18,641crore: Lender clocks earnings of ₹91,041 crore; shares rise 19... - Bhaskar English",Bhaskar English,0.296,Positive
2025-10-18,"UltraTech Cement Q2 net profit rises to ₹1,238 cr, revenue at ₹19,607 cr - Business Standard",Business Standard,0.4404,Positive
2025-10-18,"Q2 results today: HDFC Bank, ICICI Bank, UltraTech Cement, UTI Asset Management, PNB, Yes Bank earnings on October 18 - Mint",Mint,0.6369,Positive
2025-10-18,"HDFC Bank Q2 earnings: Net profit rises 11% to ₹18,641 crore, NII rises 5%; asset quality improves - Upstox",Upstox,0.802,Positive
2025-10-18,"HDFC Bank Q2 Results FY26 ANNOUNCED: Net profit jumps 10% to Rs 19,610.67 crore; check full quarterly earnings details - ET Now",ET Now,0.4404,Positive
2025-10-18,"Weekly review|Market momentum rebounds; FII buying, bank earnings power weekly gains - The New Indian Express",The New Indian Express,0.34,Positive
2025-10-18,"HDFC Bank Q2 results: Net profit jumps 11% to Rs 18,641 crore, NII sees 5% growth - Business Today",Business Today,0.6705,Positive
2025-10-18,"ICICI vs HDFC Bank Q2 earnings: Steady growth, improving asset quality - theweek.in",theweek.in,0.7845,Positive
2025-10-18,HDFC Bank’s Q2 profit beats estimates as loan growth strengthens By Invezz - Investing.com India,Investing.com India,0.8176,Positive
2025-10-18,"IDBI Bank Q2 result: Net profit nearly doubles to ₹3,627 crore, asset quality improves - Upstox",Upstox,0.802,Positive
2025-10-18,"Q2 results today: ICICI, HDFC Bank, UltraTech Cement, 23 others on Oct 18 - Business Standard",Business Standard,0.0,Neutral
2025-10-18,"Q2 Earnings Estimates: HDFC Bank, ICICI Bank, UltraTech Cement, And More - NDTV Profit",NDTV Profit,0.4877,Positive
2025-10-18,"YES Bank Q2 results: Net profit grows over 18% YoY; asset quality improves, NIM stable - Upstox",Upstox,0.9158,Positive
2025-10-18,"HDFC Bank, ICICI Bank Among 25+ Companies Set to Announce Q2FY26 Results on October 18 - scanx.trade",scanx.trade,0.0,Neutral
2025-10-18,HDFC Bank Reports Strong Financial Performance - TipRanks,TipRanks,0.5106,Positive
2025-10-18,"HDFC Bank Q2 results: Standalone net profit rises 11% YoY to Rs 18,641 cr; NII witnesses 5% growth - The Economic Times",The Economic Times,0.6705,Positive
2025-10-19,"Muhurat Trading 2025: When will BSE, NSE conduct special trading session — Monday or Tuesday? - Mint",Mint,0.4019,Positive
2025-10-19,"Stocks to Watch: RIL, HDFC Bank, PNB Bank, Federal Bank and more - CNBC TV18",CNBC TV18,0.0,Neutral
2025-10-19,"Indian stock market next week: Q2 earnings, FII flows, and rupee trends— 5 key factors that will drive Dalal Street - Mint",Mint,0.0,Neutral
2025-10-19,"3 private banks, 1 clear winner: A deep dive into the Q2 earnings battle - The Financial Express",The Financial Express,0.5859,Positive
2025-10-19,"Gemstone's Milan Vaishnav bets on 3 stocks for Muhurat trading; says HDFC Bank, ICICI Bank at the start of a new Bull run - TradingView",TradingView,0.0,Neutral
2025-10-19,HDFC Bank shares jump 1.1% after 18.4% YoY jump in Q2 net profit; asset quality stable - Upstox,Upstox,0.8316,Positive
2025-10-19,"Q2 early-bird results show an uptick in corporate revenue, earnings growth - Business Standard",Business Standard,0.3818,Positive
2025-10-19,HDFC Bank's Q2 Profit Surges 11% as Jefferies Raises Target Price - scanx.trade,scanx.trade,0.4404,Positive
2025-10-20,HDFC Bank: Will this stock outperform peers post Q2 results? Here are target prices - Business Today,Business Today,0.0,Neutral
2025-10-20,"Stocks to Watch Today (October 20, 2025): HDFC Bank, ICICI Bank, Tech Mahindra, Ultratech Cements, Tech Mahindra, Tata Motors, Hyundai Motor India and more - Zee Business",Zee Business,0.0,Neutral
2025-10-20,HDFC Bank rises after clocking nearly 11% growth in Q2 PAT; average deposits rise to Rs 27.10 lakh crore - Business Standard,Business Standard,0.3818,Positive
2025-10-20,F&O Strategy: HDFC Bank to M&M— Rupak De suggests buy or sell strategy for THESE stocks - 20 October 2025 - Mint,Mint,0.0,Neutral
2025-10-20,"Bank Nifty could extend record-breaking run on positive shows from HDFC Bank, ICICI Bank - Moneycontrol.com",Moneycontrol.com,0.7906,Positive
2025-10-20,"Top stocks in news: RIL, HDFC Bank, YES Bank, UltraTech, RVNL, ICICI Bank, Ircon, RBL Bank - Business Today",Business Today,0.6408,Positive
2025-10-20,"HDFC Bank share price target raised by up to 22% after Q2 results; check brokerages views, ratings - ET Now",ET Now,0.296,Positive
2025-10-20,HDFC Bank vs ICICI Bank vs Axis Bank: Here's how top private lenders fared in Q2 - Upstox,Upstox,0.2023,Positive
2025-10-20,"Stocks to watch, October 20: Reliance Industries, HDFC Bank, ICICI Bank, UltraTech Cement, Sobha, IndiGo and more - Upstox",Upstox,0.0,Neutral
2025-10-20,"Stocks to watch, Oct 20: HDFC Bank, ICICI Bank, RIL, Dixon, LTTS, RVNL, IIB - Business Standard",Business Standard,0.0,Neutral
2025-10-20,"From Reliance Industries, HDFC Bank to IndusInd Bank, JSW Energy – Here are 8 stocks to watch today - The Financial Express",The Financial Express,0.2732,Positive
2025-10-20,HDFC Bank Shares Rise After Q2 Earnings - Rediff MoneyWiz,Rediff MoneyWiz,0.296,Positive
2025-10-20,"Market Wrap: Sensex jumps 411 pts, Nifty tops 25,800 as Reliance, HDFC Bank rally post-earnings - The Economic Times",The Economic Times,0.7184,Positive
2025-10-20,"HDFC Bank Anticipates Growth Alignment with Industry, Aims to Surpass in Coming Year - scanx.trade",scanx.trade,0.3818,Positive
2025-10-20,"Fireworks on D-St: Markets extend rally for 4th day on strong RIL, HDFC Bank Q2 results - Moneycontrol.com",Moneycontrol.com,0.6124,Positive
2025-10-20,"Stocks To Watch Today: HDFC Bank, RIL, ICICI, PNB, IndusInd, IDBI, UltraTech - NDTV Profit",NDTV Profit,0.4404,Positive
2025-10-20,"4 ‘Buy’ recommendations by Jefferies, with up to 30% upside potential - The Financial Express",The Financial Express,0.0,Neutral
2025-10-20,"Dalal Street set for strong opening as HDFC Bank, RIL earnings boost sentiment - newskarnataka.com",newskarnataka.com,0.7184,Positive
2025-10-20,"HDFC Bank share price hits 52-week high after Q2 results. Should you buy, sell or hold? - Mint",Mint,0.296,Positive
2025-10-20,HDFC Bank rallies on strong Q2; ICICI Bank dips amid profit-taking - Business Standard,Business Standard,0.5106,Positive
2025-10-20,"HDFC Bank Hits ₹1,020 After Q2FY26 Profit Rises 10.8% - HDFC Sky",HDFC Sky,0.4404,Positive
2025-10-20,"HDFC Bank shares rise 2% to fresh 52-week high after Q2 profit climbs 11% YoY. Should you buy, sell or hol - The Economic Times",The Economic Times,0.7506,Positive
2025-10-20,HDFC Bank shares hit fresh high as Q2 results exceed expectations; brokerages raise price targets - Moneycontrol.com,Moneycontrol.com,0.5423,Positive
2025-10-20,"Stocks in news: RIL, HDFC Bank, YES Bank, IndusInd Bank, RBL Bank, Jain Resource - The Economic Times",The Economic Times,0.5319,Positive
2025-10-20,"From HDFC Bank to RBL Bank, these stock in action amid rally in market - Details here - India TV News",India TV News,0.0,Neutral
2025-10-20,"Why HDFC Bank, ICICI Bank shares moved opposite after quarterly results | Business News - Hindustan Times",Hindustan Times,0.296,Positive
2025-10-20,HDFC Bank stock end flat despite 10% rise in Q2 profit - BusinessLine,BusinessLine,0.4404,Positive
2025-10-20,HDFC Bank vs ICICI Bank vs IDFC First Bank vs Yes Bank: Which bank stock to buy after Q2 results 2025? - Mint,Mint,0.4019,Positive
2025-10-20,HDFC Bank soars 1.5%: 3 reasons why Nuvama predicts another 17% upside - The Financial Express,The Financial Express,0.0,Neutral
2025-10-21,ICICI Bank vs HDFC Bank: Why a treasury dip doesn’t undermine ICICI’s edge | Stock Market News - Mint,Mint,-0.1027,Negative
2025-10-21,Diwali 2025: Top stocks offering up to 99% upside to buy on Muhurat trading this Samvat 2082 - The Economic Times,The Economic Times,0.2023,Positive
2025-10-21,Buy HDFC Bank; target of Rs 1150: Prabhudas Lilladher - Moneycontrol.com,Moneycontrol.com,0.0,Neutral
2025-10-21,Diwali 2025 Picks: HDFC Securities’ top 10 ‘Buy’ ideas with as much as 24% upside potential - The Financial Express,The Financial Express,0.2023,Positive
2025-10-22,HDFC Bank Shares Worth Rs. 156.41 Crores Change Hands in NSE Block Deals - scanx.trade,scanx.trade,0.0516,Positive
2025-10-22,"Stock Market Holiday: Are NSE, BSE open or closed today for Diwali Balipratipada? - The Economic Times",The Economic Times,0.4019,Positive
2025-10-22,HDFC Bank - Diwali 2025: Top Nifty stocks offering upside of up to 28% to bet on this Samvat 2082 - The Economic Times,The Economic Times,0.5423,Positive
2025-10-23,HDFC Bank Vs ICICI Bank: Which private lender holds the edge stepping into H2FY26? - The Financial Express,The Financial Express,0.0,Neutral
2025-10-23,"Axis Bank, Kotak, HDFC, ICICI & SBI Share Price Rally | Bank Nifty Hits All-Time High - Samco",Samco,0.5994,Positive
2025-10-23,Private bank's stock with zero promoter stake trading near record high; what's next? - Business Today,Business Today,0.0,Neutral
2025-10-23,"Bank Nifty gains nearly 1% to hit new all-time high; HDFC Bank, Axis, Kotak stocks lead momentum today - Moneycontrol.com",Moneycontrol.com,0.6249,Positive
2025-10-23,Buy HDFC Bank; target of Rs 1175: Motilal Oswal - Moneycontrol.com,Moneycontrol.com,0.0,Neutral
2025-10-23,"HDFC Bank Stock Soars to All-Time High, Signaling Unmatched Market Dominance - Markets Mojo",Markets Mojo,0.128,Positive
2025-10-24,Kotak Mahindra Bank Q2FY26 earnings preview- 3 factors to watch - The Financial Express,The Financial Express,0.0,Neutral
2025-10-24,"HDFC Bank, Axis Bank, SBI Stocks Decline as Bank Nifty Falls Below 58,000 After Five-Day Rally - NiftyTrader",NiftyTrader,0.4019,Positive
2025-10-24,"Jefferies raises targets for 10 banks including HDFC Bank, Bandhan Bank with up to 34% upside potential - The Financial Express",The Financial Express,0.0,Neutral
2025-10-24,HDFC Bank Shares Worth Rs. 77.03 Crores Traded in NSE Block Deal - scanx.trade,scanx.trade,0.0516,Positive
2025-10-24,"HDFC Bank, Axis Bank, SBI stocks fall today after five-day rally; Bank Nifty slips below 58,000 - TradingView",TradingView,0.4019,Positive
2025-10-25,Motilal Oswal’s Nitin Aggarwal expects high-teen earnings growth for HDFC Bank and ICICI Bank - CNBC TV18,CNBC TV18,0.3818,Positive
2025-10-26,Top 5 private banks’ Q2 results show diverging paths — ICICI stays at the top - CNBC TV18,CNBC TV18,0.3818,Positive
2025-10-26,HDFC Bank - 9 Sensex stocks with up to 23% upside potential. Are these in your portfolio? - The Economic Times,The Economic Times,0.0,Neutral
2025-10-27,"Good news for share market! sensex jumps 450 points; Tata Steel, Reliance Industries, HDFC Bank, SBI stock ri - India.Com",India.Com,0.6588,Positive
2025-10-27,"Stock Market Highlights 27th October 2025: Sensex jumps 567 points amid global stocks rally on hopes of US-China trade deal, Fed rate cuts - BusinessLine",BusinessLine,0.1531,Positive
2025-10-27,"Chartist Talk: Milan Vaishnav reveals what’s next for Shipping Corporation, Blue Star, HDFC Bank and... - Moneycontrol.com",Moneycontrol.com,0.0,Neutral
2025-10-27,HDFC Bank Reports Q2 FY26 Results: NIM Compression Offset by Strong Loan Growth and Improved Asset Quality - scanx.trade,scanx.trade,0.8885,Positive
2025-10-27,"Market Watchlist: Is Nifty’s bull run cracking? HDFC Bank, DLF, Godrej among 7 stocks traders can’t miss this week - The Financial Express",The Financial Express,-0.1531,Negative
2025-10-27,Why Axis Bank could be the next value play on the Indian stock market - The Indian Express,The Indian Express,0.5859,Positive
2025-10-27,"HDFC Bank's Rs 1000 Puts See 6,492 Contracts Traded Amid Declining Participation - Markets Mojo",Markets Mojo,0.0,Neutral
2025-10-28,"M&M, HDFC Bank, Laurus Labs among Motilal Oswal's top growth bets; Check TP - Business Standard",Business Standard,0.5267,Positive
2025-10-29,"HDFC Bank's Rs 1000 Puts Surge with 6,670 Contracts Traded, Open Interest at 2,420 - Markets Mojo",Markets Mojo,0.4588,Positive
2025-10-29,HDFC Bank Ltd. Surges with 33.9 Million Shares Traded Today - Markets Mojo,Markets Mojo,0.296,Positive
2025-10-30,HDFC Bank Reappoints Kaizad Bharucha as DMD for 3 Years - HDFC Sky,HDFC Sky,0.0,Neutral
2025-10-30,"HDFC Bank Ltd. Sees 33.9 Million Shares Traded, Ranking Among Most Active Stocks Today - Markets Mojo",Markets Mojo,0.6361,Positive
2025-10-30,One stock that will be a good buy for next 5 years in India [2030] - getmoneyrich,getmoneyrich,0.4404,Positive
2025-10-31,Key facts: Nuvama predicts $296.1M outflows for HDFC Bank; stock falls - TradingView,TradingView,0.0,Neutral
2025-10-31,"Nuvama expects HDFC Bank, ICICI Bank to see outflows from SEBI's new eligibility rules for stock indexes - TradingView",TradingView,0.0,Neutral
2025-10-31,HDFC Bank vs ICICI Bank: Which one should buy after Q2 Results? - Trade Brains,Trade Brains,0.0,Neutral
2025-10-31,"Share Market Today Highlights 31 October 2025: Sensex falls 466 points, Nifty below 25,750 as bank stocks drag markets - BusinessLine",BusinessLine,0.4588,Positive
2025-11-03,"Market Watchlist: FII buying halts – is the rally over? Spotlight on M&M, HDFC Bank and 9 crucial stocks - The Financial Express",The Financial Express,0.0,Neutral
2025-11-03,"Raymond James strategist trims ICICI Bank, adds to HDFC Bank, stays selective on India - CNBC TV18",CNBC TV18,0.0,Neutral
2025-11-03,"FMCG company approves export credit facilities from Canara Bank, HDFC Bank, check share price - India TV News",India TV News,0.7579,Positive
2025-11-03,"HDFC Bank, RIL, TCS, JSW Steel, Infosys: Top 5 Nifty Q2 earnings contributors - Business Today",Business Today,0.5423,Positive
2025-11-03,"Bharti Airtel Q2 result: Profit rises 89% to ₹6,791 cr, Arpu surges to ₹256 - Business Standard",Business Standard,0.4404,Positive
2025-11-03,"Motilal Oswal raises Nifty EPS, expects steady earnings momentum ahead - Business Standard",Business Standard,0.4019,Positive
2025-11-03,"Bharti Airtel Q2 results: Revenue, net profit likely to see double-digit growth aided by higher ARPU; check key technical levels - Upstox",Upstox,0.6705,Positive
2025-11-04,"HDFC Bank, DMart To Max Healthcare: Axis Securities Lists Top 15 Stocks For November 2025 — Details Inside - NDTV Profit",NDTV Profit,0.7096,Positive
2025-11-04,"HDFC Bank's Rs 990 Puts See 4,167 Contracts Traded Amidst Declining Delivery Volume - Markets Mojo",Markets Mojo,0.0,Neutral
2025-11-04,20 stocks held by both Parag Parikh & HDFC's flexi-cap funds - Value Research,Value Research,0.34,Positive
2025-11-04,"LIC portfolio: SBI, HDFC Bank to HCL Tech — Insurance behemoth raises stake in 76 stocks, adds 13 new shares - Mint",Mint,0.296,Positive
2025-11-04,HDFC Bank Adjusts Evaluation Amid Strong Financial Performance and Market Leadership - Markets Mojo,Markets Mojo,0.5106,Positive
2025-11-04,"LIC lifts stakes in SBI, Coal India, Sun Pharma, HCL; cuts exposure in HDFC Bank, ICICI Bank - Moneycontrol.com",Moneycontrol.com,-0.296,Negative
2025-11-04,"Earnings rebound on the cards? Q2 results so far show marginal Nifty upgrades, midcaps outperform - The Economic Times",The Economic Times,0.3415,Positive
2025-11-04,"India's Q2 Corporate Earnings Surge 14%, Midcaps Outshine - scanx.trade",scanx.trade,0.0,Neutral
2025-11-04,"LIC raises stakes in SBI, Sun Pharma, HCL; cuts exposure in HDFC, ICICI Bank, L&T - Fortune India",Fortune India,-0.296,Negative
2025-11-04,"Bharti Airtel, DMart, HDFC Bank, SBI among top 15 November picks by Axis Securities - Business Today",Business Today,0.4588,Positive
2025-11-05,"Nifty earnings steady but uneven; metals, OMCs led gains, consumption lag despite GST cut - Business Today",Business Today,0.4715,Positive
2025-11-05,SBI vs HDFC vs Kotak: Q2 results reveal one clear winner (and one big loser) - The Financial Express,The Financial Express,0.4588,Positive
